JHS_AVE,171_SHS,172_SHS,181_SHS,182_SHS,191_UNTS,191_GPA,192_UNTS,192_GPA,201_UNTS,201_GPA,202_UNTS,202_GPA,COLL_GPA_AVERAGE,SHS_GPA_AVERAGE,UNITS_AVERAGE,SEX,AGE,IS_PROVINCE,IS_LIVING_WITH_FAMILY,IS_BOARDING,JHS_TYPE,IS_SCHOLAR,PARENTS_MONTHLY_INCOME,FATHER_EDUC_BACKGROUND,MOTHER_EDUC_BACKGROUND,IS_GRADUATE
2.1,2,2,2,1.6,26,2.2,26,2.1,32,2,12,2.1,2.1,1.9,24,F,19,1,1,0,G,0,4,4,2,Completed
1.8,1.8,1.6,1.6,1.4,23,1.6,26,1.6,30,1.5,6,1.6,1.6,1.6,21.3,M,19,0,1,0,P,0,2,4,2,Completed
2.2,1.6,1.7,1.9,1.6,29,2.1,29,2.3,23,2.3,15,2.3,2.3,1.7,24,F,19,0,1,0,P,0,3,3,3,Completed
2,2,2,1.8,1.4,29,2,29,2.1,18,2.1,15,2.3,2.1,1.8,22.8,F,19,0,1,0,G,0,3,3,3,Completed
2.1,1.7,1.8,2,1.6,29,2.3,29,2.5,0,5,0,5,3.7,1.8,14.5,F,20,0,1,0,G,0,3,4,2,Not Completed
1.7,1.7,1.6,1.6,1.3,26,2.5,24,2.2,26,1.8,24,1.7,2.1,1.6,25,F,20,0,1,0,G,1,4,3,2,Not Completed
1.9,1.8,1.6,1.8,1.4,25,1.9,24,2.2,26,2,26,1.8,2,1.7,25.3,F,18,0,1,0,G,1,4,4,2,Completed
1.8,2.4,2.2,2.2,1.8,30,2.2,29,2.4,0,5,0,5,3.7,2.2,14.8,M,20,0,1,0,P,0,3,4,3,Not Completed
2.2,2,2,2,1.5,26,2,25,5,0,5,0,5,4.3,1.9,12.8,F,19,0,1,0,G,0,3,3,2,Not Completed
2.2,2.2,2,2,1.6,29,2,29,2,0,5,0,5,3.5,2,14.5,F,19,1,1,0,G,0,4,3,2,Not Completed
1.8,1.6,1.6,1.6,1.4,26,2,26,2.1,23,2,23,1.5,1.9,1.6,24.5,F,19,0,1,0,G,1,4,3,3,Completed
2.2,1.8,1.8,1.8,1.6,25,2.5,23,2.2,24,1.9,26,1.9,2.1,1.8,24.5,M,19,0,1,0,G,1,3,3,3,Completed
1.9,1.8,2,1.4,1.4,24,2.3,24,2.6,28,2.1,26,1.7,2.2,1.7,25.5,M,20,0,1,0,G,0,4,3,3,Not Completed
2.2,2,2,2.2,1.8,29,2.3,29,2.3,23,2.2,20,2.2,2.3,2,25.3,F,19,1,1,0,G,0,3,3,3,Completed
2.4,2.6,2.4,2.6,2.1,26,2.8,23,2.4,0,5,0,5,3.8,2.4,12.3,M,20,0,1,0,P,0,3,3,3,Not Completed
1.4,2.2,2,2.2,1.8,29,1.7,29,1.7,29,1.9,29,2,1.8,2.1,29,M,19,1,0,1,G,0,4,3,2,Completed
2.3,2.2,2,1.8,1.6,26,2.1,26,1.9,0,5,0,5,3.5,1.9,13,M,19,0,1,0,G,0,4,4,3,Not Completed
2.3,2.2,1.9,2,2,26,5,0,5,0,5,0,5,5,2,6.5,M,19,0,1,0,P,0,2,3,3,Not Completed
2.2,2.3,2.2,2,1.8,26,2.4,26,2.1,32,1.9,6,1.8,2.1,2.1,22.5,M,19,0,1,0,G,0,2,4,3,Completed
2.3,2.2,2.2,2.2,2.2,26,2.4,26,2.2,32,1.8,6,1.7,2,2.2,22.5,M,19,1,1,0,P,0,2,3,3,Completed
2.4,2.2,2.4,2.4,2.4,26,2.4,26,2.3,32,1.9,6,1.9,2.1,2.4,22.5,M,18,0,1,0,P,0,4,3,3,Completed
1.4,1.4,1.2,1.2,1.2,32,1.4,32,1.6,30,1.3,28,1.3,1.4,1.3,30.5,M,19,0,1,0,P,1,2,3,3,Completed
2.2,2,1.8,1.8,1.6,30,1.8,29,1.9,33,2.1,32,2,2,1.8,31,F,19,0,1,0,P,1,4,3,2,Completed
1.9,1.4,1.4,1.4,1.4,29,1.9,29,1.7,26,1.7,27,1.5,1.7,1.4,27.8,M,18,0,1,0,P,0,4,3,3,Completed
1.9,1.8,1.8,1.6,1.8,29,2.1,29,2.4,18,2.2,27,2.1,2.2,1.8,25.8,F,19,1,1,0,G,0,4,3,2,Completed
1.8,1.8,2,2,2,29,1.7,26,5,0,5,0,5,4.2,2,13.8,M,18,1,0,1,P,0,2,3,2,Not Completed
1.5,1.2,1.2,1.2,1.2,25,1.9,24,1.7,26,1.5,25,1.6,1.7,1.2,25,M,19,0,1,0,P,0,2,4,4,Completed
1.5,1.2,1.2,1.4,1.2,25,1.9,24,1.7,26,1.7,25,1.5,1.7,1.3,25,F,19,0,1,0,G,0,3,3,3,Completed
2,1.8,1.6,1.8,1.8,26,1.7,26,1.7,0,5,0,5,3.4,1.8,13,M,19,0,1,0,G,0,2,4,3,Not Completed
2.1,2,2.2,2.2,1.8,26,4,0,5,0,5,0,5,4.8,2.1,6.5,M,25,0,1,0,G,0,4,3,3,Not Completed
1.9,1.8,1.6,1.8,1.6,23,1.9,25,2.2,22,2.1,20,2.2,2.1,1.7,22.5,M,19,1,1,0,G,0,2,3,3,Completed
2,1.6,1.6,1.6,1.4,29,2,29,1.8,0,5,0,5,3.5,1.6,14.5,M,19,0,1,0,G,0,3,3,2,Not Completed
1.8,1.6,1.6,2,1.8,29,1.9,29,5,0,5,0,5,4.2,1.8,14.5,M,19,1,1,0,G,0,2,3,3,Not Completed
1.7,1.8,1.6,1.4,1.4,29,1.9,29,2.2,0,5,0,5,3.5,1.6,14.5,F,18,1,1,0,G,0,4,4,2,Not Completed
1.5,1.6,1.4,1.4,1.4,20,5,0,5,0,5,0,5,5,1.5,5,F,19,0,1,0,G,0,3,3,2,Not Completed
1.9,1.8,1.6,1.6,1.6,20,1.8,26,2.1,21,1.8,21,2,1.9,1.7,22,F,20,1,1,0,P,0,2,4,4,Completed
1.6,1.5,1.6,1.4,1.2,29,5,0,5,0,5,0,5,5,1.4,7.3,F,19,0,1,0,G,0,2,4,2,Not Completed
2.4,2.4,2.2,2,2.2,26,5,0,5,0,5,0,5,5,2.2,6.5,M,20,0,1,0,P,0,4,3,2,Not Completed
2,2.2,2.2,2.2,1.8,29,2.1,29,2,0,5,0,5,3.5,2.1,14.5,F,18,0,1,0,G,0,4,4,2,Not Completed
2.4,2.2,2.4,2.4,1.8,29,2.2,29,2.3,0,5,0,5,3.6,2.2,14.5,M,19,1,1,0,P,0,4,4,4,Not Completed
2.4,2.2,2.4,2,1.8,26,3.3,0,5,0,5,0,5,4.6,2.1,6.5,F,19,0,1,0,G,0,3,4,4,Not Completed
1.7,1.8,1.6,1.9,1.8,29,2,29,2.3,0,5,0,5,3.6,1.8,14.5,F,18,1,1,0,P,0,4,4,3,Not Completed
1.4,1.6,1.6,1.6,1.4,29,1.8,29,2.1,23,1.6,20,1.7,1.8,1.6,25.3,F,19,1,1,0,P,1,4,4,2,Completed
1.8,1.8,2,1.8,1.6,29,2.1,29,1.8,23,1.9,20,1.9,1.9,1.8,25.3,F,18,0,1,0,G,1,3,4,3,Completed
1.7,1.6,1.6,1.4,1.4,27,2,29,2.1,0,5,0,5,3.5,1.5,14,F,18,1,1,0,P,0,2,4,3,Not Completed
1.6,1.4,1.4,1.4,1.4,26,2,25,2.2,26,1.6,28,1.6,1.9,1.4,26.3,F,20,0,1,0,G,1,2,4,4,Completed
1.5,1.4,1.4,1.4,1.4,26,1.9,25,1.8,25,1.8,26,1.5,1.8,1.4,25.5,M,19,0,1,0,G,1,4,3,2,Completed
2.2,1.8,1.8,2,1.6,29,1.8,29,2.1,26,1.6,27,1.9,1.9,1.8,27.8,F,19,0,1,0,G,1,3,3,3,Completed
1.8,1.8,1.6,1.6,1.2,26,2.1,26,1.9,0,5,0,5,3.5,1.6,13,M,19,1,0,1,G,0,2,4,3,Not Completed
1.7,1.6,1.6,1.4,1.4,29,1.7,29,1.9,23,1.5,20,1.5,1.7,1.5,25.3,F,19,0,1,0,G,1,2,4,2,Completed
2.2,1.8,2,1.8,1.8,26,3.2,21,2.6,24,2.8,24,2.4,2.8,1.9,23.8,M,19,1,1,0,G,0,3,4,2,Not Completed
2,2,2,2,1.8,26,2.2,26,1.9,32,1.8,6,1.8,1.9,2,22.5,F,19,0,1,0,G,1,4,4,2,Completed
2,1.8,1.8,1.6,1.6,26,1.8,26,1.9,32,1.9,0,5,2.7,1.7,21,M,18,0,1,0,G,0,3,3,2,Not Completed
2.3,2,2,1.8,1.6,26,2.8,25,3.1,0,5,0,5,4,1.9,12.8,M,19,0,1,0,G,0,3,3,3,Not Completed
2,1.6,1.6,1.6,1.4,17,2,20,2.1,0,5,0,5,3.5,1.6,9.3,M,21,0,1,0,P,0,3,3,3,Not Completed
2,1.8,1.6,1.6,1.4,17,2,20,2.2,0,5,0,5,3.6,1.6,9.3,M,20,0,1,0,G,0,3,4,3,Not Completed
1.9,0,2,2.2,1.8,29,2.3,29,2.5,20,2.6,20,2.7,2.5,1.5,24.5,F,18,1,1,0,P,0,3,4,3,Not Completed
2.2,2,2,2,1.6,29,2.1,0,5,18,5,18,2.2,3.6,1.9,16.3,M,19,0,1,0,P,0,4,4,3,Not Completed
2.2,1.8,2,2,1.6,26,2.6,24,2.5,0,5,0,5,3.8,1.9,12.5,F,18,1,1,0,P,0,2,4,3,Not Completed
2,1.8,1.8,1.8,1.8,29,2.2,29,2.5,0,5,0,5,3.7,1.8,14.5,M,19,0,1,0,P,0,4,4,3,Not Completed
2.1,2,2,2.2,2,26,1.9,26,2,32,1.9,0,5,2.7,2.1,21,F,19,0,1,0,G,0,2,4,3,Not Completed
1.8,1.6,1.8,1.8,1.6,26,2.7,26,2.7,0,5,0,5,3.9,1.7,13,M,19,0,1,0,P,0,3,3,3,Not Completed
2.3,0,2.2,2.4,1.8,26,5,0,5,0,5,0,5,5,1.6,6.5,F,22,0,1,0,G,0,4,4,3,Not Completed
1.6,1.6,1.6,1.6,1.4,25,2.1,24,2.5,23,1.8,22,1.7,2,1.6,23.5,F,19,1,0,1,G,0,4,3,2,Completed
1.8,1.6,1.8,1.8,1.4,25,2.1,24,2.3,26,1.7,25,2.3,2.1,1.7,25,F,18,0,1,0,G,1,2,4,4,Completed
2.2,2,2.4,2.2,1.6,30,2.1,29,2,33,1.8,32,1.9,2,2.1,31,M,19,0,1,0,G,1,4,4,3,Completed
1.3,1.4,1.5,1.6,1.7,25,2,24,2.6,0,5,0,5,3.7,1.6,12.3,M,18,1,1,0,P,0,4,4,3,Not Completed
2.3,2.2,1.9,2,1.8,29,2.2,29,2.2,23,2.3,14,2,2.2,2,23.8,M,19,0,1,0,P,0,2,4,4,Completed
2.5,2.2,2.2,2.4,2.2,30,2.4,29,2.9,0,5,0,5,3.8,2.3,14.8,M,19,0,1,0,G,0,3,4,2,Not Completed
1.6,1.6,1.6,1.4,1.4,26,5,0,5,0,5,0,5,5,1.5,6.5,F,19,1,0,1,G,0,2,3,3,Not Completed
1.6,1.4,1.6,1.4,1.4,26,1.7,23,1.9,22,2,22,1.6,1.8,1.5,23.3,F,18,0,1,0,G,1,3,4,3,Completed
2.3,2,1.8,1.8,1.4,26,2.1,26,2.4,0,5,0,5,3.6,1.8,13,M,19,1,0,1,G,0,2,4,3,Not Completed
1.8,1.8,1.6,1.6,1.6,29,1.6,29,1.8,29,1.9,27,2,1.8,1.7,28.5,F,19,0,1,0,G,1,2,4,3,Completed
1.4,1.4,1.4,1.4,1.4,25,1.7,24,1.7,0,5,0,5,3.4,1.4,12.3,M,19,1,0,1,G,0,3,4,2,Not Completed
1.5,1.6,1.4,1.4,1.4,32,1.5,32,1.9,32,1.7,30,1.8,1.7,1.5,31.5,F,19,0,1,0,G,0,3,4,2,Completed
2.4,1.8,2,1.8,1.4,26,2,26,2,32,1.6,6,1.8,1.9,1.8,22.5,F,19,1,0,1,P,1,3,4,4,Completed
1.8,1.8,1.6,1.8,1.4,26,2,26,2.1,26,1.8,23,1.9,2,1.7,25.3,F,19,1,1,0,G,0,2,4,3,Completed
2.2,2.2,2.2,1.8,1.6,26,2.1,26,2.1,32,1.8,6,1.7,1.9,2,22.5,M,20,0,1,0,P,0,2,4,4,Completed
2,2,1.8,1.8,1.6,25,2.2,24,2,22,2,25,2.4,2.2,1.8,24,M,19,1,0,1,P,0,3,3,3,Completed
1.8,2,2,2,2,30,2.6,29,2.2,33,2.2,0,5,3,2,23,M,20,0,1,0,G,0,3,4,3,Not Completed
2,1.6,1.6,1.4,1.4,29,1.9,29,2.1,0,5,0,5,3.5,1.5,14.5,F,18,0,1,0,P,0,2,4,2,Not Completed
1.6,1.6,1.6,1.6,1.6,23,1.7,0,5,0,5,0,5,4.2,1.6,5.8,F,19,1,0,1,P,0,3,4,4,Not Completed
1.6,1.6,1.6,1.4,1.4,29,1.7,29,2,15,1.7,21,1.7,1.8,1.5,23.5,F,19,0,1,0,P,0,4,4,4,Completed
1.9,1.6,1.6,1.6,1.4,29,1.9,29,2,0,5,0,5,3.5,1.6,14.5,F,18,1,1,0,P,0,2,4,4,Not Completed
1.9,1.6,1.6,1.6,1.4,25,2.1,24,2.4,0,5,0,5,3.6,1.6,12.3,F,19,0,1,0,P,0,4,4,4,Not Completed
1.6,1.8,1.6,1.4,1.4,29,1.6,30,2,22,2.2,0,5,2.7,1.6,20.3,M,18,0,1,0,G,0,3,4,3,Not Completed
1.6,1.8,1.6,1.4,1.4,29,1.8,29,2.2,29,1.8,27,1.9,1.9,1.6,28.5,F,20,0,1,0,G,1,4,4,3,Completed
2.4,2,1.8,2,1.8,30,2.1,29,2.3,0,5,0,5,3.6,1.9,14.8,M,19,0,1,0,P,0,4,4,3,Not Completed
2,1.8,1.8,1.6,1.6,30,2,29,1.9,0,5,0,5,3.5,1.7,14.8,F,19,0,1,0,P,0,2,4,4,Not Completed
1.6,1.8,1.6,1.6,1.4,27,2,29,2.3,29,2.1,27,2.1,2.1,1.6,28,F,19,0,1,0,P,1,4,3,2,Completed
2.3,2.4,2,2.4,2.4,20,2.6,26,3.1,0,5,0,5,3.9,2.3,11.5,M,20,0,1,0,P,0,2,4,3,Not Completed
2.4,1.8,1.8,2,1.8,26,2.3,28,2.2,29,1.9,27,2,2.1,1.9,27.5,M,19,0,1,0,G,0,4,4,3,Completed
1.8,1.6,1.6,1.6,1.4,32,1.6,32,1.9,32,1.7,30,1.6,1.7,1.6,31.5,F,19,0,1,0,G,1,2,4,2,Completed
2.4,2.2,2.1,2.2,1.9,26,5,0,5,0,5,0,5,5,2.1,6.5,M,19,0,1,0,G,0,3,3,3,Not Completed
1.5,1.4,1.4,1.6,1.4,25,5,0,5,0,5,0,5,5,1.5,6.3,M,19,1,0,1,G,0,2,3,3,Not Completed
1.8,1.6,1.4,1.6,1.4,29,1.9,29,2,23,1.7,20,1.7,1.8,1.5,25.3,F,18,1,1,0,G,1,2,4,4,Not Completed
1.3,1.6,1.4,1.4,1.2,29,1.7,29,1.7,26,1.7,27,1.6,1.7,1.4,27.8,F,19,0,1,0,G,0,4,3,3,Completed
2.5,2.4,2.2,2.4,2.2,26,2.4,26,5,0,5,0,5,4.4,2.3,13,M,19,1,0,1,P,0,4,4,3,Not Completed
2.1,2,2.2,2,1.4,26,1.9,26,2,0,5,0,5,3.5,1.9,13,F,19,1,1,0,G,0,3,4,4,Not Completed
1.6,1.8,1.6,1.6,1.4,26,5,15,2.2,0,5,0,5,4.3,1.6,10.3,F,19,1,0,1,G,0,2,3,3,Not Completed
1.5,1.4,1.4,1.4,1.4,29,1.6,29,5,0,5,0,5,4.2,1.4,14.5,F,18,1,0,1,G,0,3,4,3,Not Completed
2,2,1.6,1.6,1.4,29,1.8,29,1.9,29,1.7,27,1.7,1.8,1.7,28.5,F,19,0,1,0,G,1,3,3,3,Completed
1.4,1.4,1.4,1.4,1.2,26,2.3,26,2,28,2.2,26,2.1,2.2,1.4,26.5,F,19,1,1,0,G,0,3,3,3,Completed
2.2,2,1.8,1.8,1.6,29,1.9,29,1.9,0,5,0,5,3.5,1.8,14.5,F,19,0,1,0,G,0,4,4,4,Not Completed
2.1,1.8,1.9,2,1.6,29,1.8,29,1.8,29,1.8,29,1.5,1.7,1.8,29,F,19,0,1,0,G,1,4,4,4,Completed
1.8,1.8,1.6,1.6,1.6,26,1.7,23,1.8,20,1.5,20,1.7,1.7,1.7,22.3,M,18,1,1,0,G,0,4,4,3,Completed
1.9,1.6,1.6,1.6,1.6,25,2.6,23,2.2,26,1.9,22,1.9,2.2,1.6,24,M,19,0,1,0,G,1,3,4,2,Completed
2.3,2,2.2,2.4,1.8,20,5,0,5,0,5,0,5,5,2.1,5,M,19,0,1,0,P,0,2,4,4,Not Completed
2.4,2,1.6,1.8,1.6,20,2.1,29,2.3,23,1.8,23,1.7,2,1.8,23.8,M,19,0,1,0,P,0,4,4,2,Completed
2,2.2,2.2,2,2,25,2.7,24,2.5,0,5,0,5,3.8,2.1,12.3,M,19,1,0,1,G,0,4,3,2,Not Completed
1.8,1.6,1.8,1.6,1.4,29,2,29,1.9,23,1.8,20,1.9,1.9,1.6,25.3,F,19,0,1,0,P,1,3,3,3,Completed
2.2,2.2,2.4,2.4,2,29,2.9,29,2.5,23,1.9,20,2.1,2.4,2.3,25.3,M,19,0,1,0,G,1,3,4,3,Completed
2.4,2.2,2.2,2.2,2,26,5,0,5,0,5,0,5,5,2.2,6.5,M,19,0,1,0,G,0,3,3,3,Not Completed
1.8,1.6,1.8,1.8,1.4,24,2.2,24,2.1,0,5,26,1.7,2.8,1.7,18.5,M,19,1,1,0,G,1,2,3,3,Not Completed
1.4,1.4,1.4,1.4,1.4,29,1.5,29,1.6,29,1.5,27,1.4,1.5,1.4,28.5,F,18,1,1,0,P,0,4,4,4,Completed
1.8,1.6,1.4,1.4,1.4,29,1.6,29,1.8,29,1.6,27,1.7,1.7,1.5,28.5,F,19,0,1,0,G,1,2,4,2,Completed
2.2,1.8,1.6,1.6,1.6,20,1.9,23,2,23,1.7,23,2.3,2,1.7,22.3,F,19,0,1,0,G,0,2,4,2,Completed
1.7,1.6,1.6,1.6,1.4,26,2.2,18,2.2,0,5,0,5,3.6,1.6,11,M,18,1,0,1,G,0,3,4,3,Not Completed
2.5,2,2.4,2.4,2.1,26,5,0,5,0,5,0,5,5,2.2,6.5,M,20,0,1,0,G,0,4,4,3,Not Completed
2.1,1.8,1.8,2,1.8,26,2.5,23,2.1,0,5,0,5,3.7,1.9,12.3,M,19,0,1,0,G,0,2,4,3,Not Completed
1.4,1.6,1.6,1.4,1.2,26,1.7,26,1.6,23,1.5,23,1.7,1.6,1.5,24.5,F,18,1,0,1,G,0,3,3,3,Completed
2.1,2.2,1.8,1.5,1.4,26,2,26,2.1,23,2,23,1.8,2,1.7,24.5,M,19,0,1,0,P,1,3,4,2,Completed
2.4,2.2,2,2.2,1.8,26,2.2,26,2.7,0,5,0,5,3.7,2.1,13,M,19,0,1,0,G,0,3,4,2,Not Completed
2,2,2.2,2.2,1.8,29,5,29,5,0,5,0,5,5,2.1,14.5,M,19,1,0,1,P,0,4,4,3,Not Completed
1.8,1.6,1.6,1.6,1.4,25,5,23,1.9,24,1.6,24,1.8,2.6,1.6,24,M,19,0,1,0,P,1,2,4,2,Not Completed
2,1.6,1.6,1.6,1.6,19,5,18,1.9,21,2.1,16,1.7,2.7,1.6,18.5,M,19,0,1,0,P,1,3,4,4,Not Completed
2.1,2,2,1.7,1.6,26,5,0,5,17,5,0,5,5,1.8,10.8,M,19,0,1,0,P,0,2,4,4,Not Completed
2.4,2,2.2,1.8,1.8,26,3.1,19,5,0,5,0,5,4.5,2,11.3,M,19,0,1,0,G,0,3,3,2,Not Completed
2.2,2.2,1.8,2,1.8,29,2.3,29,2.4,0,5,0,5,3.7,2,14.5,M,18,1,0,1,G,0,3,3,2,Not Completed
1.8,1.8,1.6,1.6,1.3,26,1.8,25,1.7,0,5,0,5,3.4,1.6,12.8,M,19,0,1,0,G,0,3,4,2,Not Completed
1.9,2,1.8,1.6,1.4,26,2.2,28,2.4,0,5,0,5,3.7,1.7,13.5,M,19,0,1,0,G,0,3,3,3,Not Completed
2.2,2.4,2.4,1.8,1.4,26,2.6,26,2.5,0,5,0,5,3.8,2,13,M,20,1,0,1,P,0,2,4,3,Not Completed
2,1.4,1.4,1.6,1.4,25,2.1,24,2,26,1.9,25,2.2,2.1,1.5,25,M,19,0,1,0,P,1,2,4,4,Completed
1.6,1.4,1.4,1.4,1.2,25,1.8,24,2.1,0,5,0,5,3.5,1.4,12.3,F,19,1,0,1,G,0,2,4,3,Not Completed
1.6,1.6,1.6,1.4,1.2,25,2.4,0,5,0,5,0,5,4.4,1.5,6.3,F,18,0,1,0,G,0,3,4,2,Not Completed
2.1,1.8,1.6,1.6,1.6,21,2,21,2.1,22,2.1,20,1.8,2,1.7,21,F,19,0,1,0,P,0,4,3,2,Not Completed
1.8,1.8,1.6,1.6,1.4,26,1.7,25,1.8,22,1.7,22,1.6,1.7,1.6,23.8,F,20,1,0,1,G,1,4,3,3,Completed
1.7,1.8,2,1.8,1.4,25,2,24,2.5,0,5,0,5,3.6,1.8,12.3,M,20,1,0,1,G,0,3,4,4,Not Completed
2.6,2.6,2.4,2.6,2,26,5,0,5,0,5,0,5,5,2.4,6.5,M,23,0,1,0,G,0,3,4,2,Not Completed
1.6,1.8,1.6,1.6,1.3,29,1.7,29,1.5,29,1.4,29,1.3,1.5,1.6,29,F,19,1,0,1,G,1,2,4,2,Not Completed
1.9,1.8,1.8,1.8,1.6,25,5,0,5,0,5,0,5,5,1.8,6.3,F,19,0,1,0,G,0,4,4,3,Not Completed
1.8,1.4,1.6,1.6,1.6,25,2.2,24,2.2,26,1.7,25,1.9,2,1.6,25,F,18,1,1,0,P,0,2,4,2,Completed
2,1.6,1.8,1.8,1.6,25,5,23,1.9,24,1.7,24,1.7,2.6,1.7,24,M,19,0,1,0,G,1,3,4,2,Not Completed
2.4,2.4,2.6,2.4,2.2,17,2,20,2.2,0,5,0,5,3.6,2.4,9.3,M,20,0,1,0,G,0,3,3,3,Not Completed
2,1.8,2,1.8,1.5,23,1.9,26,1.7,30,1.9,0,5,2.6,1.8,19.8,F,20,0,1,0,G,0,4,4,2,Not Completed
1.9,1.6,2,2,1.8,25,2.5,22,2.5,26,2.1,25,2.2,2.3,1.9,24.5,M,21,1,1,0,G,0,2,4,3,Completed
2.3,1.6,1.8,1.8,1.4,25,2.7,24,2.2,0,5,0,5,3.7,1.7,12.3,F,19,0,1,0,G,0,2,4,3,Not Completed
1.4,1.4,1.6,1.6,1.4,25,2.4,24,2.1,26,1.8,25,2.3,2.2,1.5,25,F,18,1,0,1,G,0,4,4,4,Completed
1.7,1.6,1.6,1.6,1.4,25,1.9,24,2.2,26,2.2,25,1.7,2,1.6,25,M,18,0,1,0,P,1,3,4,2,Completed
2.4,2.2,2,2.2,1.8,26,3.4,0,5,0,5,0,5,4.6,2.1,6.5,M,24,1,1,0,G,0,3,4,4,Not Completed
1.8,1.6,1.6,1.4,1.4,25,1.8,24,1.9,26,2,25,1.6,1.8,1.5,25,F,19,0,1,0,G,0,2,4,3,Not Completed
1.6,1.6,1.4,1.4,1.4,29,1.7,29,1.9,29,2.1,27,1.9,1.9,1.5,28.5,F,19,0,1,0,G,1,3,4,2,Completed
2,2.4,2.2,2.2,1.8,26,2.3,0,5,0,5,0,5,4.3,2.2,6.5,F,20,0,1,0,G,0,3,4,4,Not Completed
2.1,2.2,2,2,1.6,26,2.2,26,2.5,0,5,0,5,3.7,2,13,F,19,0,1,0,G,0,4,4,2,Not Completed
2.1,1.8,1.6,1.8,1.6,23,1.9,29,2.2,0,5,0,5,3.5,1.7,13,F,19,0,1,0,G,0,3,3,3,Not Completed
2.4,1.6,1.8,1.8,1.6,26,2,25,2.1,0,5,0,5,3.5,1.7,12.8,F,18,0,1,0,P,0,3,3,2,Not Completed
2,1.8,1.6,1.8,1.6,26,1.9,29,2.1,0,5,0,5,3.5,1.7,13.8,F,19,0,1,0,G,0,4,4,4,Not Completed
2.2,2,2.2,2.2,2.2,26,5,24,2.6,32,2.4,8,5,3.8,2.2,22.5,F,19,0,1,0,P,0,4,4,2,Not Completed
2.4,2,2.2,2.4,2.2,26,5,15,5,0,5,0,5,5,2.2,10.3,M,19,0,1,0,P,0,4,4,4,Not Completed
1.7,1.8,1.6,1.6,1.8,26,5,0,5,0,5,0,5,5,1.7,6.5,F,19,0,1,0,P,0,2,4,2,Not Completed
1.8,1.6,1.6,1.5,1.2,26,1.7,25,1.9,0,5,0,5,3.4,1.5,12.8,F,20,0,1,0,P,0,3,3,2,Not Completed
1.9,2.2,2,2.2,2.2,29,2.1,29,2.7,27,2.5,22,2.3,2.4,2.2,26.8,F,19,0,1,0,G,0,4,4,3,Completed
1.6,1.4,1.6,1.6,1.4,24,2.1,23,2.2,15,1.6,27,2,2,1.5,22.3,F,19,1,0,1,P,0,3,4,3,Completed
2.2,1.6,1.6,1.8,1.4,26,1.7,25,2,0,5,0,5,3.4,1.6,12.8,F,19,0,1,0,P,0,3,3,2,Not Completed
2.5,2.1,2,2,2,29,2.3,29,2.6,0,5,0,5,3.7,2,14.5,M,21,0,1,0,G,0,2,3,3,Not Completed
2,2,1.8,1.8,1.8,29,2.1,29,2.3,0,5,0,5,3.6,1.9,14.5,M,19,0,1,0,G,0,4,4,4,Not Completed
2,1.6,1.6,1.8,1.6,26,2.2,17,3.8,0,5,0,5,4,1.7,10.8,F,19,1,1,0,G,0,3,4,2,Not Completed
2.5,2.2,2,1.8,1.8,29,2.2,29,2.6,0,5,0,5,3.7,2,14.5,M,19,0,1,0,G,0,4,3,2,Not Completed
1.6,1.6,1.6,1.4,1.5,20,5,0,5,0,5,0,5,5,1.5,5,M,19,1,1,0,P,0,4,4,4,Not Completed
1.4,1.4,1.4,1.2,1.2,26,1.6,23,1.7,20,1.5,20,1.7,1.6,1.3,22.3,F,19,1,0,1,G,1,3,4,2,Completed
1.6,1.4,1.4,1.4,1.4,20,1.9,26,2.2,23,1.6,18,1.7,1.9,1.4,21.8,M,19,0,1,0,P,0,3,3,2,Completed
2,2,2.2,2.2,2,26,3.2,12,5,0,5,0,5,4.6,2.1,9.5,M,18,0,1,0,G,0,4,4,2,Not Completed
2,1.8,2,2,1.8,26,2.9,23,2.6,0,5,0,5,3.9,1.9,12.3,M,19,0,1,0,G,0,2,4,2,Not Completed
1.6,1.8,1.6,1.6,1.4,17,1.8,20,1.8,32,1.9,6,1.9,1.9,1.6,18.8,F,19,0,1,0,G,1,3,3,3,Completed
2.4,2.4,2.4,2.4,1.8,26,5,0,5,0,5,0,5,5,2.3,6.5,M,19,1,1,0,G,0,3,4,4,Not Completed
2.2,2.2,1.9,2,1.8,26,5,0,5,0,5,0,5,5,2,6.5,M,19,0,1,0,G,0,3,4,2,Not Completed
2.5,2.4,2.4,2.2,2.2,26,2.6,0,5,0,5,0,5,4.4,2.3,6.5,F,18,1,1,0,P,0,4,4,3,Not Completed
1.4,1.6,1.6,1.6,1.4,29,1.8,29,2,29,1.9,27,1.7,1.9,1.6,28.5,F,19,0,1,0,G,1,4,3,2,Not Completed
1.5,1.4,1.4,1.6,1.3,26,1.8,25,1.7,26,1.6,28,2,1.8,1.4,26.3,M,19,0,1,0,G,0,3,3,3,Completed
2.3,2,2.2,2,2,26,2.6,26,5,0,5,0,5,4.4,2.1,13,M,19,0,1,0,G,0,2,4,4,Not Completed
1.8,1.6,1.6,1.4,1.2,25,1.8,24,2,26,2,25,1.8,1.9,1.5,25,F,19,0,1,0,G,0,2,4,2,Not Completed
1.3,1.2,1.4,1.2,1.1,30,2.2,29,2,24,2,32,2,2.1,1.2,28.8,M,19,1,0,1,G,1,2,4,4,Completed
